timestamps,tweet_id,entity,sentiment,message
2025-12-02T05:18:20.585714,6992,johnson&johnson,Positive,"By combining product #engagement #analytics, #digitalsignage content can now be continuously optimized.  Learn how Johnson & Johnson drove 38% sales lift in beauty and 62% sales lift in OTC.

Learn more: buff.ly/3fCQuPt https://t.co/H09PgAdlCk"
2025-12-02T05:20:55.349143,8349,Microsoft,Positive,"Its game day for Microsoft and #Xbox 

7 years old waiting an entire generation for a comeback i hope they hit a grandslam #XboxGamesShowcase #XboxSeriesX"
2025-12-02T05:22:52.599066,5212,Hearthstone,Positive,I do like this hearthstone pic.twitter.com/ef2LVsY44m
2025-12-02T05:25:46.336736,3463,Facebook,Neutral,Someone just shared this on Facebook and I had to come find the original because it’s a gem
2025-12-02T05:29:02.289123,6496,Fortnite,Neutral,Dusty depot 😌😌
2025-12-02T23:02:53.897960,12725,WorldOfCraft,Irrelevant,Oh boy I bet the responses to this in the comments will be very level-headed and not at all a barrage of outrage and anger.
2025-12-02T23:08:06.065518,7463,LeagueOfLegends,Neutral,Check out my video! #LeagueofLegends | Captured by #Outplayed #2020alienwaregames pic.twitter.com/X6kqEW08hw
2025-12-02T23:12:06.000672,11107,TomClancysGhostRecon,Negative,Like almost all the times. Ubisoft = problem. Will we receive these rewards later too @Ubisoft?
2025-12-02T23:16:05.409853,13,Amazon,Positive,"Hated packing this one but at least it sold and arrived safely..lol
.
#resellercommunity #flipping #thriftshopping #thrift #goodwill #yardsalefinds #yardsale #garagesale #americanpickers #ebay #amazon #sourcing… instagram.com/p/CBBFX5RFQHW/…"
2025-12-02T23:18:18.362591,12493,WorldOfCraft,Positive,release the woltk expansion the best one from far @BlizzMilkfat @Blizzard_Ent @Warcraft @mikemorhaime Day7 pic.twitter.com/FgplmASTT8
2025-12-02T23:19:27.045896,2592,Borderlands,Neutral,"5 games, 5 Mutuals

Pokémon
Borderlands (p much all)
Sims 4 (haven't played in forever tho)
Spiderman PS4
Spyro Reignited

Uuuh I'm not good at this either
@CiaranStrange @Sasspiria @orionsuccs @msmarquise8
Bleh"
2025-12-02T23:25:25.103600,8184,Microsoft,Negative,"I really, really hope Microsoft don’t do the taking away previously multi-platform stuff. It fucking sucks, it’s always fucking sucked."
2025-12-02T23:25:57.594958,7406,LeagueOfLegends,Positive,i have just dreamed i was playing league of legends with korone and i was playing support shaco with a controller.........it was so vivid..............
2025-12-02T23:26:55.523405,8805,Nvidia,Neutral,"just re-installed NVidia drivers using this guide if-not-true-then-false.com/2015/fedora-nv… and... no, @firefox is still laggy with @figma"
2025-12-02T23:30:42.161847,11465,TomClancysRainbowSix,Negative,Wtf is going on with the new Playstation update? Now we can't make open parties anymore or see anyone else's parties unless you're invited.. @AskPS_UK Also on top of that the Siege servers are connecting. I definitely won't finish my battlepass in time. @Rainbow6Game
2025-12-02T23:36:04.397990,1474,Battlefield,Negative,@EAHelp why is my EA account telling me it’s  invalid? Why won’t you let me play Star Wars Battlefront 2 or Battlefield V? Why haven’t you resolved this issue yet? Why do you not want me play EA games?
2025-12-02T23:36:15.895717,5568,Hearthstone,Negative,Shadowverse  looks cool but it looks like hearthstone mean that I could get addicted to it and that’s the fear i fear
2025-12-02T23:39:27.270508,9467,Overwatch,Negative,I’ll never understand how people enjoy overwatch
2025-12-02T23:43:32.974632,11149,TomClancysGhostRecon,Negative,@GhostRecon please fix the MOUNTAIN-00016 error. Its been 3 hours already.
2025-12-02T23:44:35.639294,4186,CS-GO,Neutral,Choked in an eco round 30 big L❌
2025-12-02T23:45:15.518836,5421,Hearthstone,Neutral,"We did it. We found a way to do a lot of core and play hearthstone at the same time. I Introduce to you, Noz-Core-Mu. The Ultimate Challenge. Do Core until the rope starts burning, then play your turn.
(Sorry for bad audio quality) clips.twitch.tv/ShortPunchyPel…"
2025-12-02T23:51:05.548875,9116,Nvidia,Neutral,"Nice 👍 Follow 👉@pcgeekinfo👈
Twitter 👉@pcgeekinfo 👈
YouTube 👉youtube.com/pcgeekinfo👈

#drdisrespect #rgblights #pcgaming #pcmasterrace #pcsetup #pc #gamer #gaming #amd #ryzen #nvidia #titanrtx #meme #intel #pcgamer… instagram.com/p/B7hZxc1hUpF/…"
2025-12-02T23:53:57.707800,4153,CS-GO,Positive,Help me win this awesome CS:GO giveaway from Idle-Empire! wn.nr/dmjyt5
2025-12-02T23:57:48.548758,8151,Microsoft,Positive,"Thanks to the amazing team at @Microsoft who generously donated 10 Office 365 licenses to AHA! today. We are so grateful!

#accessibleatx #accessible #affordable #integrated #housing #affordablehousing #microsoft #office365 #charity #donation #nonprofit #gratitude #Austin"
2025-12-03T00:01:49.529804,6494,Fortnite,Negative,"Looking at pc specs: yeah this will run fortnite at 60 FPS!!!

BITCH I DONT CARE FOR OR PLAY FORTNITE"
2025-12-03T00:01:53.924389,5716,HomeDepot,Negative,@HomeDepot I slightly hate y’all for wasting my time at 2 stores this morning
2025-12-03T00:05:30.992668,345,Amazon,Neutral,"A Bigram Poem inspired by WileyEd:
 Amazon Personalize 
 Personalize can 
 can now 
 now use 
 use 10X 
 10X more 
 more item 
   -Ed Wiley"
2025-12-03T00:11:08.178090,2388,CallOfDuty,Negative,"Call of duty logic: Nerfs the M4 7 times

Keeps helicopter, makes akimbo .357 stupid cheating 🥴"
2025-12-03T00:12:40.370003,7635,MaddenNFL,Neutral,THE MADDEN CURSE HAS BEEN BROKEN. NOW GIVE THE COVER TO @Lj_era8 @EAMaddenNFL @EASPORTS_MUT
2025-12-03T00:12:59.089196,12565,WorldOfCraft,Neutral,I just earned the [Rare to Well Done] Achievement! #Warcraft
2025-12-03T00:16:43.630443,2750,Borderlands,Negative,"@Borderlands need help with my game. For some reason my character is lagging, no matter whose hose or solo and my game is up to date. And it's really frustrating any ideas would"
2025-12-03T00:18:57.162027,9273,Overwatch,Irrelevant,Its live time with more overwatch shenanigans yall gunna bullshit around and rage at the game lol see ya there! Theta.tv/spazzxattack
2025-12-03T00:20:43.596507,980,AssassinsCreed,Positive,This is amazing!
2025-12-03T00:24:57.650606,9039,Nvidia,Irrelevant,"Apple is a no for me, they don’t innovate anymore"
2025-12-03T00:28:13.416387,1356,Battlefield,Irrelevant,A ban for Battlefield 4 player YourDaddyyyyyy has occurred SEE DETAILS: bf4db.com/player/ban/363…
2025-12-03T00:29:48.657895,9388,Overwatch,Negative,@Hunduks we will never be as happy as we were during the overwatch beta 💀
2025-12-03T00:35:34.086013,7947,MaddenNFL,Positive,Nice game @EAMaddenNFL 👍 pic.twitter.com/csVm607lov
2025-12-03T00:40:42.719197,9452,Overwatch,Positive,"I started playing Overwatch (on Switch) right when Covee started and the combination of that game on that console has made it the most friendly gaming experience, really zen compared to most lobbies i’ve witnessed"
2025-12-03T00:42:49.818396,800,ApexLegends,Positive,"#ModernWarfare sd the best fps out! was in love with #RainbowSixSiege but the toxic community and random operator nerfs based on players ""frustration levels"" lost me, #ApexLegends is dope too tho, #fortnite is cool, pubg made about 100 mil and only added new landing controls gg"
2025-12-03T00:43:21.595864,12409,WorldOfCraft,Irrelevant,@ your wow buddy
2025-12-03T00:45:41.584497,2533,Borderlands,Neutral,"Wine drunk playing the new Borderlands 😩

Goddess life is a fun life.

✨ findom"
2025-12-03T00:50:31.494615,9145,Nvidia,Positive,"the NVIDIA Broadcast amp came out right now and suddenly, I find myself practicing... pic.twitter.com/YHpZj8h8wT"
2025-12-03T00:52:13.191961,3723,Cyberpunk2077,Irrelevant,"Very interesting read! I agree more women should have careers in Cybersecurity! 

Are Women Better At Cybersecurity Than Men? What A Study Showed About Password Security And More bit.ly/3fDK96k #passwords #womenintech #Cyberintelligence #Cyberpunk2077 https://t.co/xiG31G5DfR"
2025-12-03T00:52:31.719704,2709,Borderlands,Neutral,"Hey #jackwagons why dont you get over here and come say hi. Playing some #borderlands 2 and #chatting about #smallstreamer #SmallStreamerCommunity #TwitchStreamers #twitchaffiliate #Roadtopartner #twitch #twitchstreamer #SupportSmallStreamers #WTF over!

twitch.tv/cblack47"
2025-12-03T00:56:13.578519,3532,Facebook,Neutral,Facebook employees reportedly feel guilty that the company didn't fix a known security risk fast enough to prevent its biggest data breach ever businessinsider.com/facebook-emplo… via @businessinsider
2025-12-03T01:01:16.459092,6715,Fortnite,Negative,Fortnite has these bots that make the game unplayed lmfao literally unplayable because of course you land with just an axe and before you can loot a bot with weapons already on the ground just shoots you before you can even arm yourself lmfao Fortnite right now is a waste of data https://t.co/MmErZUIZyl
2025-12-03T01:04:43.943375,2802,Dota2,Positive,a bit late but I finally got master tier on my best hero redd.it/j4otzm #dota2 https://t.co/sJKembe0no
2025-12-03T01:10:28.287985,12720,WorldOfCraft,Neutral,So much for Draenor flying. 😂
2025-12-03T01:11:30.586597,4936,GrandTheftAuto(GTA),Neutral,Man this some GTA shit lol.
2025-12-03T01:13:15.679212,10513,RedDeadRedemption(RDR),Neutral,"Red Dead Redemption 2 - Xbox - jogando no Game Pass 

m.mixer.com/valtinhoroberto

(#game)"
2025-12-03T01:13:35.281687,2941,Dota2,Neutral,"A truely masterpiece indeed. 2018 may be the most exciting, but this is the most emotional.

Outstanding job to remark the end of an era in gaming history

#TrueSight #TeamNigma #DreamOG #TI9 #Dota2"
2025-12-03T01:15:05.879028,6949,johnson&johnson,Irrelevant,@realDonaldTrump your plans to rush a vaccine out are fucked now buddy
2025-12-03T01:15:41.369786,13012,Xbox(Xseries),Irrelevant,It’s happening. Peasants are going to war for companies again.
2025-12-03T23:00:36.708474,10212,PlayerUnknownsBattlegrounds(PUBG),Irrelevant,"Worst thing about #PUBG banned is that all the players didn’t knew this ban till the App shown error in playing as non of them is in Social Media nor watch any NEWS 🤣🤣

#PUBGMOBILE"
2025-12-03T23:02:50.619297,10256,PlayerUnknownsBattlegrounds(PUBG),Neutral,"@PTAofficialpk why u wanted to ban pubg is there any personnel fight with pubg corp? Pls unban this game. If thousands of people requested u to ban this game then see now more than lakh people are requesting to unban. Dont take pubg as your pride problem.
#ImranKhanPUBGKholo"
2025-12-03T23:03:39.303825,12514,WorldOfCraft,Neutral,"Yup, There's a Zombie Plague in World of Warcraft Shadowlands ift.tt/30XBoyt"
2025-12-03T23:05:53.901599,5045,GrandTheftAuto(GTA),Irrelevant,"You might need a Business Lawyer when your business has been threatened with a lawsuit.  

#BusinessLawyer #GTA #Etobicoke"
2025-12-03T23:08:26.973635,8417,NBA2K,Neutral,"@NBA2K you guys gotta get Chris smoove as 2k manager. He commentates real basketball, has influence and has the most basketball knowledge when it comes to playing and understanding. Go after him he won’t reach out for a shite job, make the offer make sense"
2025-12-03T23:12:23.931608,4821,GrandTheftAuto(GTA),Irrelevant,"Leaked FIFA 21 GTA 6 gameplay
open the link for LEAKED nudes/photos of:
Lana Rhoades
Riley Reid
Abella danger
Mia Malkova
Eva elfie
Brandi love
mia khalifa 
atumn falls
Nicole Aniston
Lena Paul
-Elsa jean
-harry styles
-john Cena
-bts
-zsmitty
-Zoe Laverne
bit.ly/32e2jXt"
2025-12-03T23:16:27.817871,7547,LeagueOfLegends,Neutral,"This is about as far as I can go with it for the time being, maybe I will revisit it later, sorry!

#LeagueOfLegends #ArtofLegends #Yuumi pic.twitter.com/8iyAdyvwMD"
2025-12-03T23:19:37.529519,12946,Xbox(Xseries),Irrelevant,"#XSXFridgeSweeps The most powerful fridge in the world, is a beast!"
2025-12-03T23:20:08.046975,4456,Google,Negative,"if you kill someone to make a point 

of how Google 

and Vice and the Ny Times 

play to the life science companies 

they'll use a horrible photo of you ..."
2025-12-03T23:25:36.366419,8970,Nvidia,Negative,My 2080 Super feels really inadequate now. #Nvidia
2025-12-03T23:25:53.698106,4306,CS-GO,Positive,❤️❤️❤️❤️ keep up the great work king
2025-12-03T23:27:43.837456,10406,RedDeadRedemption(RDR),Irrelevant,Driving through New Mexico is like driving through Red Dead Redemption
2025-12-03T23:29:12.905340,2457,Borderlands,Irrelevant,Stupid 19-year-olds who write bad poetry need to get away from the computer and talk to real people who don't believe in vampires.
2025-12-03T23:31:23.522709,507,ApexLegends,Positive,"The trailer is dropping in around an hour and 28 minutes, cant wait!

 #apexlegends @PlayApex @apex_intel pic.twitter.com/0o1GPNYa3d"
2025-12-03T23:32:47.142803,6356,FIFA,Irrelevant,Shame @weemanronza had to get me in the first round of the FIFA tournament this week. By all accounts a nice guy and a good player. But there’s no gettin by The Bud. #ParkIt
2025-12-03T23:38:32.269555,2195,CallOfDuty,Irrelevant,Fuck my mates #CallOfDuty #ModernWarfare #CallOfDutyModernWarfare #PS4 #PS4share pic.twitter.com/rq7o2ruIAP
2025-12-03T23:42:53.811826,12618,WorldOfCraft,Neutral,"So I was doing Lower Blackrock Spire with my guild, at one point we started sharing our Warcraft stories while chatting on discord, things got weird. Our tank who is a girl told us all women are batshit crazy after hearing one of my stories.

I might have to start suckin dick now"
2025-12-03T23:47:38.036605,11550,TomClancysRainbowSix,Negative,"@Rainbow6Game Hey so i was playing ranked when the entire lobby's ping shot up, everyone was kicked except a buddy of mine, he cancelled the match but we all have bans now, what to do?"
2025-12-03T23:52:11.022030,6894,johnson&johnson,Negative,"EXTRAORDINARY: Podcast about Deanna Berg's fight against bilateral ovarian #Cancer & her determination to hold Johnson & Johnson to account over its negligence in selling talc-based baby powder. 
witnesspodcasts.com/shows/verified…"
2025-12-03T23:56:02.110682,12541,WorldOfCraft,Positive,Absolutely love this! Thank you so much for such a beautiful version of Lani’thel!
2025-12-03T23:59:13.725760,2600,Borderlands,Positive,I want to thank #SSKYWILDKATSSS for letting me run the new Borderlands 3 DLC with him last night. I had a lot of fun!
2025-12-04T00:01:06.022548,6509,Fortnite,Negative,"Just don't know why @FortniteGame doesnt seem to care about asia servers the most.They care for every single server region yet not asia.Ppl from south east asia are having such bad ping,fighting japanese with 0 ping while epic just fucks with this new #freefortnite"
2025-12-04T00:01:48.989858,6772,Fortnite,Positive,Fuck I missed this
2025-12-04T00:05:25.223142,8366,Microsoft,Positive,Shared via Microsoft Edge: New York City schools ban Zoom due to security concerns and shift to Microsoft Teams – GeekWire geekwire.com/2020/new-york-…
2025-12-04T00:10:54.752338,987,AssassinsCreed,Positive,"Nice to bow you

This my Creepypasta/Assassin's creed OC I love this girl to peices I can't believe I haven't posted a drawing of her on twitter time to fix that.  FYI: this chacrter is a one reason I go by BladeMaster122 

#Creed #TheCreedFighter #AssassinsCreed #creepypasta pic.twitter.com/BFkNlDpNxx"
2025-12-04T00:16:20.409175,7852,MaddenNFL,Positive,I love this list
2025-12-04T00:16:20.820836,1673,CallOfDutyBlackopsColdWar,Irrelevant,Definitely getting this 🔥
2025-12-04T00:22:15.407101,4840,GrandTheftAuto(GTA),Positive,//. Hilarious as fuck 🤣
2025-12-04T00:26:08.368292,1255,Battlefield,Irrelevant,A ban for Battlefield 4 player rifqipratama has occurred SEE DETAILS: bf4db.com/player/ban/995…
2025-12-04T00:28:43.831615,11417,TomClancysRainbowSix,Neutral,"Woooooo! @juice_ez just hit gold rank in #RainbowSixSiege!!! Nice job man!
Stop by and check him out sometime!!

#HourPower #streamer #twitch"
2025-12-04T00:31:29.593860,9697,PlayStation5(PS5),Negative,Smh
